Table S2: Sites and their horizontal velocities used in the rotation poles estimation together with 
their one-sigma formal errors and post-fit residuals
----------------------------------------------------------------------------------------------------------
CODE DOMES #   Site Name        Plate       T   Lon     Lat       Ve     Vn     Se     Sn    Re     Rn (*)
                                                DEG     DEG       ---------------mm/yr---------------
----------------------------------------------------------------------------------------------------------
MAW1 66004M001 Mawson station   Antarctica  P     62.871 -67.605  -3.73  -2.06  0.006  0.006  0.272 -0.190
DAV1 66010M001 Davis            Antarctica  P     77.973 -68.577  -2.93  -5.14  0.007  0.007  0.009 -0.250
LPAL 81701M001 La palma         Nubia       P    342.106  28.764  15.94  16.90  0.007  0.007 -0.216  0.214
DAKA 34106M001 Dakar university Nubia       DP   342.535  14.685  20.31  16.71  0.034  0.028 -0.532  0.467
TN01 31314M001 Santa cruz de te Nubia       P    343.759  28.477  16.17  17.61  0.015  0.015 -0.123 -0.262
MAS1 31303M002 Maspalomas       Nubia       P    344.367  27.764  16.58  17.48  0.005  0.005 -0.230 -0.045
GOUG 30608M001 Gough island     Nubia       P    350.119 -40.349  21.22  18.83  0.010  0.011  0.121 -0.682
STHL 30606M003 Saint-helena     Nubia       DP   354.333 -15.943  22.70  18.46  0.018  0.015  0.454  0.114
YKRO 32601M001 Yamoussoukro     Nubia       P    354.760   6.871  21.84  18.53  0.010  0.008  0.107  0.090
OUAG 33101M001 Ouagadougou      Nubia       P    358.488  12.356  21.15  18.75  0.020  0.016  0.250  0.136
TAMA 32903M001 Tamale           Nubia       P    359.138   9.554  21.05  18.45  0.025  0.020  0.762  0.478
GAO1 33503M001 Gao              Nubia       P    359.994  16.252  20.82  19.08  0.026  0.023  0.110 -0.109
POHN 51601M001 Pohnpei          Pacific     P    158.210   6.960 -70.04  25.43  0.012  0.010  0.606 -0.065
NAUR 50701M001 Nauru            Pacific     P    166.926  -0.552 -66.96  29.74  0.017  0.015  0.081 -1.072
KWJ1 50506M001 Kwajalein atoll  Pacific     PR   167.730   8.722 -69.05  29.60  0.020  0.016 -0.140 -0.659
MAJU 51501M001 Majuro           Pacific     P    171.365   7.119 -68.69  30.36  0.029  0.024  0.004 -0.259
KIRI 50305M001 Betio island - k Pacific     P    172.923   1.355 -67.83  31.17  0.010  0.008  0.389 -0.611
CHTI 50242M001 Chatham island n Pacific     D    183.383 -43.735 -40.92  32.72  0.008  0.008 -0.258  0.279
CHAT 50207M001 Chatham island ( Pacific     DP   183.434 -43.956 -40.72  32.97  0.007  0.006 -0.271  0.038
CKIS 50213M003 Rarotonga        Pacific     P    200.199 -21.201 -62.85  35.16  0.008  0.007  0.545 -0.442
KOK1 49896S001 Kokole point     Pacific     P    200.242  21.983 -62.30  35.43  0.013  0.011 -0.162 -0.712
KOKB 40424M004 Kauai            Pacific     DPR  200.335  22.126 -62.21  34.62  0.007  0.006 -0.185  0.110
LHUE 49980S001 Lihue, kauai     Pacific     P    200.661  21.985 -61.59  35.05  0.014  0.013 -0.783 -0.324
HNLC 49970S001 Honolulu         Pacific     P    202.135  21.303 -62.70  34.68  0.006  0.005  0.364  0.050
MAUI 40445S008 Maui             Pacific     LP   203.743  20.707 -61.91  34.88  0.006  0.005 -0.365 -0.160
UPO1 49895S001 Upolu point      Pacific     P    204.116  20.246 -61.68  34.90  0.011  0.009 -0.692 -0.208
MKEA 40477M001 Mauna kea        Pacific     PR   204.544  19.801 -62.64  35.03  0.006  0.006  0.136 -0.335
THTI 92201M009 Papeete (tahiti) Pacific     DP   210.394 -17.577 -65.81  34.34  0.007  0.006  0.208 -0.041
TBTG 92401M002 Tubuai           Pacific     P    210.524 -23.342 -64.40  34.27  0.030  0.026  0.599  0.012
GAMB 92301M003 Rikitea (ile man Pacific     P    225.035 -23.130 -67.65  31.96  0.024  0.019  0.484 -0.165
IQUI 42204M001 Iquitos          S. America  P    286.731  -3.767  -3.98  10.64  0.019  0.015  0.089  0.041
RIOB 41645M001 Rio branco       S. America  P    292.197  -9.965  -2.79  11.28  0.020  0.016 -0.533 -0.036
SAGA 41639M001 Sao gabriel      S. America  P    292.942  -0.144  -4.09  11.49  0.021  0.018 -0.227 -0.172
POVE 41628M001 Porto velho      S. America  P    296.104  -8.709  -3.42  12.09  0.010  0.008 -0.158 -0.495
BOAV 41636M001 Boa vista        S. America  P    299.299   2.845  -4.47  12.09  0.015  0.012 -0.050 -0.250
NAUS 41614M002 Manaus           S. America  P    299.945  -3.023  -3.93  11.97  0.014  0.012 -0.190 -0.084
FALK 80602M001 Stanley          S. America  P    302.126 -51.694   0.33  12.82  0.020  0.027 -0.339 -0.819
LKTH 80601S001 Port stanley - l S. America  P    302.149 -51.698   0.54  12.52  0.024  0.031 -0.553 -0.523
CUIB 41603M001 Cuiba            S. America  P    303.930 -15.555  -2.96  12.00  0.012  0.010 -0.398  0.117
KOUR 97301M210 Kourou           S. America  DP   307.194   5.252  -5.10  13.01  0.009  0.008  0.575 -0.734
CAYN 97302M002 Cayenne          S. America  P    307.690   4.949  -4.46  13.21  0.022  0.017 -0.049 -0.912
UEPP 41611M001 Presidente prude S. America  P    308.591 -22.120  -2.87  12.97  0.012  0.011 -0.368 -0.648
ILHA 41634M001 Ilha solteira    S. America  P    308.657 -20.428  -2.74  12.28  0.050  0.044 -0.611  0.051
POAL 41616M001 Porto alegre     S. America  P    308.880 -30.074  -2.03  12.27  0.019  0.018 -0.724  0.060
MAPA 41629M001 Macapa           S. America  P    308.903   0.047  -4.19  12.60  0.016  0.014 -0.144 -0.254
PARA 41610M001 Curitiba - paran S. America  P    310.769 -25.448  -3.24  12.46  0.008  0.008  0.011 -0.068
IMBT 41638M001 Imbituba         S. America  P    311.344 -28.235  -2.73  12.79  0.029  0.030 -0.397 -0.388
BELE 41622M001 Belem            S. America  P    311.537  -1.409  -4.83  12.71  0.018  0.015  0.538 -0.291
TOPL 41648M001 Palmas           S. America  P    311.669 -10.171  -4.44  12.58  0.019  0.016  0.422 -0.161
NEIA 41620M002 Cananeia         S. America  P    312.075 -25.020  -2.53  12.76  0.011  0.011 -0.843 -0.335
BRAZ 41606M001 Brasilia         S. America  P    312.122 -15.947  -3.90  12.52  0.006  0.006  0.088 -0.087
IMPZ 41615M001 Imperatriz       S. America  P    312.503  -5.492  -4.24  12.89  0.012  0.011  0.047 -0.451
CHPI 41609M003 Cachoeira paulis S. America  DP   315.015 -22.687  -3.64  12.63  0.007  0.008 -0.103 -0.147
SALU 41640M001 Sao luis         S. America  P    315.788  -2.593  -4.13  13.12  0.015  0.014 -0.168 -0.630
CEFE 41637M001 Vitoria          S. America  P    319.681 -20.311  -4.07  12.95  0.026  0.025 -0.113 -0.458
SSA1 41644M001 Salvador capitan S. America  P    321.484 -12.975  -4.71  12.37  0.022  0.019  0.327  0.110
SALV 41618M001 Salvador         S. America  P    321.488 -13.009  -3.54  12.21  0.018  0.015 -0.841  0.271
SAVO 41643M001 Salvador incra   S. America  P    321.568 -12.939  -4.48  12.72  0.009  0.008  0.092 -0.239
RECF 41617M001 Recif            S. America  P    325.048  -8.051  -4.36  12.75  0.015  0.013 -0.135 -0.338
ASC1 30602M001 Ascension iii    S. America  P    345.588  -7.951  -5.39  11.11  0.008  0.007  0.305 -0.029
MALI 33201M001 Malindi          Somalia     P     40.194  -2.996  26.17  16.56  0.008  0.007  0.145 -0.212
SLEU 97403S001 Saint leu        Somalia     P     55.288 -21.196  16.51  11.85  0.031  0.027  0.956 -0.948
SEY1 39801M001 Mahe island      Somalia     P     55.479  -4.674  25.00  11.06  0.015  0.013  0.425 -0.226
---------------------------------------------------------------------------------------------------------
(*) T: IERS Space Geodesy Technique Abbreviation: D for DORIS, L for SLR, P for GNSS and R for VLBI.
Ve, Vn: East and North Velocity components, Se, Sn: East and North Sigmas, Re, Rn: East and North 
Residuals
